Count,Street Address,City,State,Zip,Status,Category,Summary,Description,Created Date,Closed Date,Days to Acknowledged,Days to Closed,Reported Via Mobile App,Report ID
"1","Broadway and Beacon st","Chelsea","MA","2150","Archived","Other","Other","As one comes down Beacon St., after the exit from the Tobin Bridge, the section of roadway on Beacon St., 10 yards before the intersection of Broadway is in rough shape....it is ""wavey and bumpy"" ......maybe they could repave this section immediately as they are working on Broadway at the moment ......it is just before the stop sign and is getting worse....maybe the workman could repave it with the rest of Broadway right now.","2017-07-25","08/18/2017","0.0049","24.0965","No","3586083"
"1","136 Chester Avenue","Chelsea","MA","2150","Archived","Overgrown vegetation on Public Property","Overgrown vegetation on Public Property","0","2017-07-28","08/01/2017","2.5625","3.834","Yes","3595655"
"1","136 Chester Ave Chelsea","Chelsea","MA","2150","Archived","Overgrown vegetation on Private property","Overgrown vegetation on Private property","0","2017-07-28","08/08/2017","2.5583","10.909","Yes","3595660"
"1","14 2nd St","Chelsea","MA","2150","Archived","Trash on Private Property","Trash on Private Property","Weekly trash overflow at this building's dumpster that attracts rats","2017-07-31","08/01/2017","0.0326","1.0688","Yes","3598517"
"1","54 Marlborough Street","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","Sidewalk Conditions (other than Snow & Ice Removal)","Straight away is sticking out and if residents parks too close it can puncture a tire.","2017-08-01","08/01/2017","0.0493","0.066","No","3602660"
"1","110 Congress Ave","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","Always blocking the sidewalk. Couldn't get by with a wheelchair!!","2017-08-01","08/09/2017","0","7.784","Yes","3603988"
"1","1016 Revere Beach Parkway","Chelsea","MA","2150","Archived","Code Enforcement Issues -- Private Property","Endangerment health hazards at Chelsea Place Apartments","Chelsea place apartment complex is not meeting the bare minimum standards of living conditions. Elevator buttons are constantly broken causing residents to have to get off at a different floor and walk. A few weeks ago the elevator was down for an entire week and those dissabled or handicapped were left to suffer. Recently there was some type of excessive water damage and the entire first and second floor were flooded. For a week the elevator would go down but could not be called to go up due to the excessive water damage through the ceiling on the first floor, destroying the electrical units around the elevator. As of today, the elevator will not go up or down. Not only are all of the residents unsure if the elevator is even SAFE after this damage, and unsure of the hazard level from the moldy smell throughout the first and second floor of he building, there was NO notice explaination or communication sent out about any of these issues. Not once did the complex send out a memo or email any time the elevator has been down. When the two floors were flooded and water was leaking through the entire roof of the parking garage, not a single resident even knew what was going on. They still have not notified or sent out any memo of what is possibly going on. Many residents have sent emails and phone calls and chelsea place apartments have not answered any emails or phone calls. They will not respond about these issues. The two stair wells to use are poorly planned, one accessible from a locked to only those paying for the parking garage that leads to one end of the building far from the elevator. The other stairwell that leads close to the elevator is only accessible by going outside and to the far back of the building. It is nearly impossible to live in this building if you are unable to use the stairs. The water damage to the elevator and ceilings and floors puts us all in danger. No money has been taken off of any residents rent even after all of these inconviences.","2017-08-03","08/14/2017","0.016","10.9486","No","3608860"
"1","133-145 Highland Street","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","Sidewalk Conditions (other than Snow & Ice Removal)","there are some bricks missing.please fix","2017-08-04","08/07/2017","2.5944","2.8889","Yes","3612620"
"1","31-37 Tremont St","Chelsea","MA","2150","Archived","Other","Need more dog waste bags at the park","Need more dog clean up bags at the park","2017-08-05","08/05/2017","0","0.1222","Yes","3613187"
"1","42 Williams St","Chelsea","MA","2150","Archived","Trash on Public Property","Trash on Public Property","Trash on Tremont street by 7Eleven","2017-08-05","08/07/2017","1.934","2.2403","Yes","3613199"
"1","175 Bellingham Street","Chelsea","MA","2150","Archived","Street lights","Street lights","poor lighting in this area. people shooy up and have sex here.","2017-08-07","08/09/2017","0.0181","1.9792","Yes","3616344"
"1","54 Cherry St","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","large tractor trailer has unloaded several pallets of beer - is blocking the street requiring people to drive on the sidewalk to pass - no driver in sight","2017-08-22","08/23/2017","0","0.6035","Yes","3653467"
"1","9 Clinton St","Chelsea","MA","2150","Archived","Graffiti on Private Property","Swastika graffiti on green fence","swastika tag on green fence at old Midas lot end of Clinton St near Broadway.","2017-08-29","08/30/2017","0.9035","1.1944","Yes","3668535"
"1","84 addison st","Chelsea","MA","2150","Archived","Rats/Vermin","Rats/Vermin","someone in the neighborhood has seen rats running about the back yard","2017-08-31","09/07/2017","0.7146","7.1153","No","3675084"
"1","60 Gillooly Rd","Chelsea","MA","2150","Archived","Other","Playground","Missing whale swing at Dever","2017-08-31","10/04/2017","0.6306","33.941","Yes","3675473"
"1","98 Grove St","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","People from 80 to 100 Grove st are saving parking spots. This has been an ongoing issue for some time now. Yesterday around 4pm there was an open spot for parking but some heavy set lady was standing on the street parking spot so that she could save the spot for someone who wasn't even around the area at the time. I told her to move and she refused. Obviously I couldn't run her over. After telling her what she was doing was wrong she still refused to get out of my way. I will try and get more information regarding the car that the space was saved for. But for now I think the city needs to look into this. This is unfair to everyone else who lives there.","2017-09-11","09/13/2017","0","1.9368","No","3695393"
"1","251 Arlington St","Chelsea","MA","2150","Archived","Trash on Private Property","Trash on Private Property","The trash on the house of sixth and poplar street has overflowing trash in bins and all on the ground. It's the blue house.","2017-09-21","09/22/2017","0.4569","0.6444","Yes","3723853"
"1","157 Winnisimmet Street","Chelsea","MA","2150","Archived","Rats/Vermin","Rats/Vermin","Near the corner of Winnisimmet and 2nd Street -- there is an inset in the sidewalk where a tree used to be that now has asphalt covering it. And, within that asphalt area is a hole in one of the corners. Tonight, a rat emerged from said hole.","2017-09-24","10/04/2017","4.3951","9.3924","No","3728551"
"1","Parkway Plaza","Chelsea","MA","2150","Archived","Trash on Public Property","Trash on Public Property","0","2017-09-26","09/28/2017","0.0653","1.7889","Yes","3732993"
